CustomerID,Recency_Asli,Frequency_Asli,Monetary_Asli,Cluster_KMeans,Cluster_Hierarchical,Cluster_DBSCAN,Segmen_KMeans,Segmen_Hierarchical,Segmen_DBSCAN,Recency_scaled,Frequency_scaled,Monetary_scaled
16708,46,1,656.63,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.014486707924192927,-0.9552142636712971,-0.07940902793040337
16709,85,5,3029.87,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.4653461139941349,0.6532369520997158,1.1349048806413369
16710,19,10,2467.99,1,1,0,Champions,Champions,At-Risk Champions,-0.6230859205766931,1.5406654655354899,0.9719535096605335
16711,3,5,1651.03,1,1,0,Champions,Champions,At-Risk Champions,-1.8240633918658722,0.6532369520997158,0.65262854353944
16712,9,11,3611.31,1,1,0,Champions,Champions,At-Risk Champions,-1.1403187642352037,1.6680566812978321,1.2743777770065206
16713,19,15,6910.78,1,1,0,Champions,Champions,At-Risk Champions,-0.6230859205766931,2.0892449239230517,1.790060385728628
16714,219,3,1129.06,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.1662457329732419,0.05960546552681911,0.35084338868603904
16715,78,1,301.71999999999997,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.4019933629965244,-0.9552142636712971,-0.6959858209566245
16716,267,2,901.2,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.3135171700007557,-0.36158277709840037,0.17187886496913407
16717,24,6,3843.08,1,1,0,Champions,Champions,At-Risk Champions,-0.45657413660453583,0.8789251688960832,1.32379937633806
16718,369,1,606.0500000000001,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5541816139754578,-0.9552142636712971,-0.14301210921100396
16719,15,7,1770.22,1,1,0,Champions,Champions,At-Risk Champions,-0.7895977045488505,1.0744251947249353,0.7079922367426612
16720,26,1,152.95,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.3991450951625692,-0.9552142636712971,-1.2333650210962956
16721,262,1,292.47,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.2994638495891662,-0.9552142636712971,-0.7206484948206667
16722,17,13,4730.81,1,1,0,Champions,Champions,At-Risk Champions,-0.7017069128441668,1.8937448980941993,1.4889226929790698
16723,91,2,576.4,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.5156714221309526,-0.36158277709840037,-0.1828088006573742
16725,302,7,758.27,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.4051112410606752,1.0744251947249353,0.03480522744150399
16726,26,5,1358.74,1,1,0,Champions,Champions,At-Risk Champions,-0.3991450951625692,0.6532369520997158,0.49788608597187345
16727,364,1,256.32,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5440289504430844,-0.9552142636712971,-0.8251193830096745
16728,46,4,1048.28,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.014486707924192927,0.3863044476016776,0.29190121691454335
16729,38,21,7205.33,1,1,0,Champions,Champions,At-Risk Champions,-0.12474545964177015,2.555485194733606,1.8232264358835848
16730,52,3,743.11,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.10413950578058002,0.05960546552681911,0.018776707680550876
16732,32,1,603.75,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.24940276429285124,-0.9552142636712971,-0.14602890332609197
16734,52,3,646.76,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.10413950578058002,0.05960546552681911,-0.09142706142905552
16735,79,5,2247.41,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.4113797667403285,0.6532369520997158,0.8975782483465
16737,53,1,417.59999999999997,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.11808774849594178,-0.9552142636712971,-0.4384086431416906
16738,298,1,3.75,0,0,-1,Lost / Churned,At-Risk Champions,Noise/Outlier,1.3951946930149468,-0.9552142636712971,-3.9978114886526086
16739,177,1,323.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.008165781748852,-0.9552142636712971,-0.6419958222817969
16742,47,1,464.9,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.03019695679125805,-0.9552142636712971,-0.3533289195890121
16743,29,7,2213.13,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.3205241028950956,1.0744251947249353,0.8853682530458895
16744,11,7,1291.91,1,1,0,Champions,Champions,At-Risk Champions,-1.0042687305257638,1.0744251947249353,0.457833396537424
16745,87,17,7180.7,1,0,-1,Champions,At-Risk Champions,Noise/Outlier,0.4825011053425735,2.2616881678707283,1.820505540998513
16746,5,18,6680.11,1,1,0,Champions,Champions,At-Risk Champions,-1.5215015741842748,2.3408466559766334,1.7630849001964328
16747,38,2,836.06,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.12474545964177015,-0.36158277709840037,0.1123216070724296
16748,18,5,1515.9,1,1,0,Champions,Champions,At-Risk Champions,-0.6613614517492411,0.6532369520997158,0.5848096289362884
16750,45,5,623.93,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.0015614215275583125,0.6532369520997158,-0.1199423737301213
16751,31,1,1764.72,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.27236486089033946,-0.9552142636712971,0.7055206058782583
16752,373,1,207.5,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5622054467539612,-0.9552142636712971,-0.9923152813008848
16753,58,1,223.92000000000002,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.1841671134665053,-0.9552142636712971,-0.9320703697224769
16754,372,1,2002.4,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5602075626728675,-0.9552142636712971,0.8058845210186558
16755,114,3,1475.43,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.68218320610311,0.05960546552681911,0.5633187918048727
16756,215,1,239.4,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.1525534358129637,-0.9552142636712971,-0.8791737657046339
16757,319,1,106.83000000000001,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.4458454540573504,-0.9552142636712971,-1.5163452177984307
16758,65,1,369.34000000000003,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.2678300793656594,-0.9552142636712971,-0.5357582436545616
16759,8,3,789.79,1,1,0,Champions,Champions,At-Risk Champions,-1.2189397565026774,0.05960546552681911,0.06713077078104181
16761,97,1,316.62,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.5628161034647609,-0.9552142636712971,-0.6578012176052535
16762,20,3,1207.24,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.5866782483482139,0.05960546552681911,0.40400591440569616
16763,199,1,611.85,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.0951243943709967,-0.9552142636712971,-0.13545500697543203
16764,4,13,2790.9500000000003,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,1.8937448980941993,1.0696502542360855
16765,294,1,34.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3851445847556845,-0.9552142636712971,-2.4105788940499653
16766,273,2,1145.6,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.3300390831246338,-0.36158277709840037,0.362391028568717
16767,31,11,5575.56,1,1,0,Champions,Champions,At-Risk Champions,-0.27236486089033946,1.6680566812978321,1.6194680617827983
16768,48,3,478.09000000000003,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.04558325980624953,0.05960546552681911,-0.33114215112526796
16769,260,1,361.54,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.2937675680461596,-0.9552142636712971,-0.5526753622562711
16770,58,5,757.1,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.1841671134665053,0.6532369520997158,0.03357964447237666
16771,33,5,2242.61,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.22712620679597337,0.6532369520997158,0.8958798170482284
16773,57,1,171.59,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.17141108902445348,-0.9552142636712971,-1.1425348426352813
16774,68,4,661.52,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.30100039615403923,0.3863044476016776,-0.07352146139414242
16775,10,11,1691.51,1,1,0,Champions,Champions,At-Risk Champions,-1.0691974256329595,1.6680566812978321,0.6718671486411961
16776,60,1,371.54,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.20904305891646366,-0.9552142636712971,-0.5310511423301635
16777,80,2,222.62,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.4206495661775393,-0.36158277709840037,-0.9366770879848199
16778,74,2,245.94,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.36322052473557237,-0.36158277709840037,-0.8578423330165293
16779,2,22,10611.720000000001,1,1,0,Champions,Champions,At-Risk Champions,-2.0387344178427855,2.6205659263872656,2.1308602841451774
16780,100,2,422.24,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.5853165797205673,-0.36158277709840037,-0.42964789724483304
16781,372,1,311.25,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5602075626728675,-0.9552142636712971,-0.6713525546568772
16782,10,13,2267.9500000000003,1,1,0,Champions,Champions,At-Risk Champions,-1.0691974256329595,1.8937448980941993,0.9048053970892785
16784,20,1,107.6,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.5866782483482139,-0.9552142636712971,-1.5106903382205839
16788,123,2,594.39,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.7384096537980341,-0.36158277709840037,-0.1584254581803104
16789,8,1,80.8,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-1.2189397565026774,-0.9552142636712971,-1.7359114870849999
16790,4,6,1545.6200000000001,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,0.8789251688960832,0.6002298277454394
16791,29,7,1705.78,1,1,0,Champions,Champions,At-Risk Champions,-0.3205241028950956,1.0744251947249353,0.6785396177289443
16792,282,2,110.38000000000001,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.3541556643837713,-0.36158277709840037,-1.490602510153189
16793,57,1,243.84,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.17141108902445348,-0.9552142636712971,-0.8646296687930821
16794,1,10,1196.5,1,1,0,Champions,Champions,At-Risk Champions,-2.341296235524383,1.5406654655354899,0.39691002659952873
16795,365,1,414.88,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5460705639150825,-0.9552142636712971,-0.4435895140670692
16796,89,1,305.62,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.49927055844501256,-0.9552142636712971,-0.6858125851307431
16800,11,1,1162.65,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-1.0042687305257638,-0.9552142636712971,0.3741216643906127
16801,163,4,1594.23,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.947038466531095,0.3863044476016776,0.6248234837311617
16803,65,1,332.3,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.2678300793656594,-0.9552142636712971,-0.6195054542715936
16804,23,3,536.99,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.4870358868672529,0.05960546552681911,-0.2389922987597738
16805,174,2,460.59,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.9954820328900365,-0.36158277709840037,-0.3607150917000708
16806,103,4,762.16,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.6071584099936543,0.3863044476016776,0.03886649382201148
16807,143,3,1121.59,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.8499916181313663,0.05960546552681911,0.34557258626124476
16808,99,2,288.42,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.5778915507124864,-0.36158277709840037,-0.7316924254568968
16809,23,5,914.69,1,1,0,Champions,Champions,At-Risk Champions,-0.4870358868672529,0.6532369520997158,0.18367393662998174
16810,192,1,309.54,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.068539064558348,-0.9552142636712971,-0.6757167465078924
16811,5,2,547.07,1,1,0,Champions,Champions,At-Risk Champions,-1.5215015741842748,-0.36158277709840037,-0.2242397368125056
16812,361,1,479.35,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5378703796522508,-0.9552142636712971,-0.32905477247604337
16813,8,10,1652.18,1,1,0,Champions,Champions,At-Risk Champions,-1.2189397565026774,1.5406654655354899,0.6531815714660071
16814,14,21,6416.7,1,1,0,Champions,Champions,At-Risk Champions,-0.8377569465536066,2.555485194733606,1.73111750645527
16816,103,4,417.06,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.6071584099936543,0.3863044476016776,-0.4394345149062733
16817,3,9,1604.75,1,1,0,Champions,Champions,At-Risk Champions,-1.8240633918658722,1.4011241767997944,0.6300472363953048
16818,11,11,3349.57,1,1,0,Champions,Champions,At-Risk Champions,-1.0042687305257638,1.6680566812978321,1.2146007739098532
16820,96,1,497.61,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.5551626080798789,-0.9552142636712971,-0.29940410582343374
16823,227,1,358.38,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.1928988969078893,-0.9552142636712971,-0.5596327954610724
16824,16,2,460.64,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.7443590504544844,-0.36158277709840037,-0.36062901049080087
16825,39,2,775.1800000000001,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.10585307691818215,-0.36158277709840037,0.052310696443957194
16826,51,1,341.7,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.08992556633514363,-0.9552142636712971,-0.5974021392038098
16828,93,2,128.5,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.5317195515827039,-0.36158277709840037,-1.3708107608860423
16829,157,1,197.22,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.9192262066550354,-0.9552142636712971,-1.0324979111197714
16830,39,1,325.91,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.10585307691818215,-0.9552142636712971,-0.6348898550323246
16832,184,3,199.15,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.0369487703169469,0.05960546552681911,-1.024797350498363
16833,1,4,1106.53,1,1,0,Champions,Champions,At-Risk Champions,-2.341296235524383,0.3863044476016776,0.33483883309457446
16834,228,1,413.46,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.1961645881530594,-0.9552142636712971,-0.44630771195635427
16835,128,2,180.85,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.7679079316757323,-0.36158277709840037,-1.100999733054834
16836,40,2,251.87,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.0874272207859269,-0.36158277709840037,-0.8389833445706623
16837,31,11,3170.98,1,1,0,Champions,Champions,At-Risk Champions,-0.27236486089033946,1.6680566812978321,1.171069984133258
16838,197,2,588.85,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.087624740705768,-0.36158277709840037,-0.1658548778381936
16839,9,34,16594.35,1,1,-1,Champions,Champions,Noise/Outlier,-1.1403187642352037,3.2352636093671743,2.4861585359269425
16841,37,6,1869.82,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.14412860809073014,0.8789251688960832,0.7514704002201815
16842,101,3,1264.19,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.5926684545441344,0.05960546552681911,0.44060912074982117
16843,43,16,10196.57,1,1,0,Champions,Champions,At-Risk Champions,-0.034731738315937795,2.178003940795619,2.099147615100803
16846,50,1,214.32,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.07543561088562381,-0.9552142636712971,-0.9667359798227767
16847,43,1,193.44,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.034731738315937795,-0.9552142636712971,-1.0477995101269006
16848,53,1,281.42,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.11808774849594178,-0.9552142636712971,-0.7511502133983733
16849,187,1,124.57,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.048952395241215,-0.9552142636712971,-1.3953022843460263
16850,334,1,332.41,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.480028953972913,-0.9552142636712971,-0.619243211224315
16851,4,3,342.45,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,0.05960546552681911,-0.5956647759507139
16852,10,2,144.91000000000003,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-1.0691974256329595,-0.36158277709840037,-1.2759925227953586
16855,24,2,328.4,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.45657413660453583,-0.36158277709840037,-0.6288595306790924
16856,15,1,35.400000000000006,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.7895977045488505,-0.9552142636712971,-2.379409112871772
16858,369,1,375.69000000000005,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5541816139754578,-0.9552142636712971,-0.52224702863313
16859,145,2,747.81,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.8602843228124161,-0.36158277709840037,0.02378063530388226
16861,60,2,173.76,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.20904305891646366,-0.36158277709840037,-1.1326049090550228
16863,31,2,502.8,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.27236486089033946,-0.36158277709840037,-0.2911745932916711
16866,141,3,207.73999999999998,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.83955495487776,0.05960546552681911,-0.9914010130981608
16869,23,4,817.12,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.4870358868672529,0.3863044476016776,0.09413289433546485
16871,22,6,2812.34,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.5187942651860693,0.8789251688960832,1.075715704822323
16872,77,3,680.02,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.3924873840167408,0.05960546552681911,-0.05163392706010175
16873,5,6,7123.62,1,1,0,Champions,Champions,At-Risk Champions,-1.5215015741842748,0.8789251688960832,1.8141638278078531
16875,67,5,2095.53,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.2901066368625376,0.6532369520997158,0.8419952399792375
16877,12,6,846.62,1,1,0,Champions,Champions,At-Risk Champions,-0.9445401209818783,0.8789251688960832,0.12228484379292928
16878,84,1,13.3,0,0,-1,Lost / Churned,At-Risk Champions,Noise/Outlier,0.45661842083469495,-0.9552142636712971,-3.1219304017628264
16880,31,7,1491.43,1,1,0,Champions,Champions,At-Risk Champions,-0.27236486089033946,1.0744251947249353,0.571884883751788
16881,67,1,432.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.2901066368625376,-0.9552142636712971,-0.4115294332029666
16882,67,3,705.12,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.2901066368625376,0.05960546552681911,-0.02286993933312821
16883,187,2,272.48,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.048952395241215,-0.36158277709840037,-0.7767140805853229
16884,38,2,429.84000000000003,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.12474545964177015,-0.36158277709840037,-0.4155038152189883
16885,15,3,450.41,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.7895977045488505,0.05960546552681911,-0.3784383375542248
16887,35,1,192.32999999999998,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.18447406918565573,-0.9552142636712971,-1.0523493720928117
16889,195,3,1578.67,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.0800489471232713,0.05960546552681911,0.6170335945072215
16891,2,5,742.43,1,1,0,Champions,Champions,At-Risk Champions,-2.0387344178427855,0.6532369520997158,0.01805011912496298
16892,1,5,518.19,1,1,0,Champions,Champions,At-Risk Champions,-2.341296235524383,0.6532369520997158,-0.2672608115289116
16893,367,1,145.93,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5501371094479746,-0.9552142636712971,-1.2704562205364232
16895,65,1,202.27,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.2678300793656594,-0.9552142636712971,-1.012504457798516
16897,299,2,289.78,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.3976862120525944,-0.36158277709840037,-0.7279667052079754
16898,26,3,501.03,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.3991450951625692,0.05960546552681911,-0.29397162501910534
16899,8,6,1271.06,1,1,0,Champions,Champions,At-Risk Champions,-1.2189397565026774,0.8789251688960832,0.444912828775803
16900,17,3,887.11,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.7017069128441668,0.05960546552681911,0.15936936399308743
16902,116,1,1706.88,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.6950492016983384,-0.9552142636712971,0.6790516454755225
16903,29,1,363.2,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.3205241028950956,-0.9552142636712971,-0.5490447652798026
16904,4,16,3653.75,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,2.178003940795619,1.2836603811336145
16905,5,7,3037.6,1,1,0,Champions,Champions,At-Risk Champions,-1.5215015741842748,1.0744251947249353,1.1369291915825577
16906,82,4,559.59,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.4388506943278125,0.3863044476016776,-0.20628939694003634
16907,29,5,928.76,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.3205241028950956,0.6532369520997158,0.19579242616895515
16909,72,1,379.14,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.34305147915390505,-0.9552142636712971,-0.5150014674614641
16910,4,8,1508.96,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,1.2468684386726128,0.5811653118255472
16912,29,11,2555.58,1,1,0,Champions,Champions,At-Risk Champions,-0.3205241028950956,1.6680566812978321,0.9996587194443516
16913,290,1,113.44,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3749572694199874,-0.9552142636712971,-1.4690630968352687
16914,36,1,183.76,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.16402870097223204,-0.9552142636712971,-1.0883830246443826
16915,9,6,621.6800000000001,1,1,0,Champions,Champions,At-Risk Champions,-1.1403187642352037,0.8789251688960832,-0.12280887675691121
16916,24,2,562.41,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.45657413660453583,-0.36158277709840037,-0.20230160977548928
16917,277,1,391.52,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3408538993577666,-0.9552142636712971,-0.4895321300803685
16918,50,6,1068.82,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.07543561088562381,0.8789251688960832,0.3073079604011829
16919,156,11,2592.25,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.9144883541766984,1.6680566812978321,1.0109768218776742
16921,61,1,154.18,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.2211768101395232,-0.9552142636712971,-1.2270406912535974
16923,12,19,7069.08,1,1,0,Champions,Champions,At-Risk Champions,-0.9445401209818783,2.41594390599791,1.80805666756553
16924,21,3,829.89,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.5519645819744484,0.05960546552681911,0.10644194481086905
16926,371,1,230.25,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.558204315138142,-0.9552142636712971,-0.9100130301188332
16927,116,3,543.05,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.6950492016983384,0.05960546552681911,-0.23009041104296268
16928,80,17,2814.7,1,0,-1,Champions,At-Risk Champions,Noise/Outlier,0.4206495661775393,2.2616881678707283,1.076382090963531
16929,4,7,1295.39,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,1.0744251947249353,0.4599696136854977
16930,26,3,378.89,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.3991450951625692,0.05960546552681911,-0.515524293913204
16931,5,21,4554.87,1,1,0,Champions,Champions,At-Risk Champions,-1.5215015741842748,2.555485194733606,1.4588094475372346
16932,53,1,150.23000000000002,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.11808774849594178,-0.9552142636712971,-1.247531848352703
16933,1,2,563.23,1,1,0,Champions,Champions,At-Risk Champions,-2.341296235524383,-0.36158277709840037,-0.2011457857467675
16934,55,2,931.03,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.14522562128721084,-0.36158277709840037,0.19773038096184964
16936,26,1,261.9,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.3991450951625692,-0.9552142636712971,-0.8080698662809257
16938,9,4,2711.6800000000003,1,1,0,Champions,Champions,At-Risk Champions,-1.1403187642352037,0.3863044476016776,1.0467595574849018
16940,52,3,3049.88,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.10413950578058002,0.05960546552681911,1.14013447923054
16942,13,9,1904.99,1,1,0,Champions,Champions,At-Risk Champions,-0.8892400660298114,1.4011241767997944,0.7662719792255424
16943,212,3,816.73,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.1421167725593575,0.05960546552681911,0.09375395525251218
16945,22,19,4345.5,1,1,0,Champions,Champions,At-Risk Champions,-0.5187942651860693,2.41594390599791,1.4214210228898094
16947,236,1,406.48,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.2217880243366328,-0.9552142636712971,-0.4598058544843643
16948,139,3,435.02,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.8289702489178785,0.05960546552681911,-0.406005770098475
16949,4,6,1286.27,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,0.8789251688960832,0.4543590106362414
16950,57,3,1178.56,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.17141108902445348,0.05960546552681911,0.3849139617883738
16951,135,3,1277.75,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.8073394805210485,0.05960546552681911,0.44908149636274
16952,109,2,167.61,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.6490128893147309,-0.36158277709840037,-1.161076220772225
16953,30,1,20.8,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.2960560335189878,-0.9552142636712971,-2.786833187587727
16954,1,9,2085.08,1,1,0,Champions,Champions,At-Risk Champions,-2.341296235524383,1.4011241767997944,0.8380240735771823
16955,185,4,518.67,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.0409714714796316,0.3863044476016776,-0.26652641180232906
16956,18,1,308.74,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.6613614517492411,-0.9552142636712971,-0.6777667316455123
16957,239,2,416.64,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.231174428080437,-0.36158277709840037,-0.44023333170196793
16959,87,1,117.35000000000001,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.4825011053425735,-0.9552142636712971,-1.4423636941730675
16960,39,3,507.05,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.10585307691818215,0.05960546552681911,-0.2844984813387783
16961,116,1,234.17,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.6950492016983384,-0.9552142636712971,-0.896654231869588
16963,187,1,110.55000000000001,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.048952395241215,-0.9552142636712971,-1.4893904372220008
16965,227,1,201.19,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.1928988969078893,-0.9552142636712971,-1.016738206041358
16966,8,7,2154.97,1,1,0,Champions,Champions,At-Risk Champions,-1.2189397565026774,1.0744251947249353,0.8642135502447702
16967,189,1,319.02,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.0568488631984492,-0.9552142636712971,-0.6518186722152849
